url,verdict,risk,details
https://www.dsci.in/member-directory/B?sector_id=FUZZ,SAFE,Low,No obvious SQLi behavior detected
http://www.dsci.in:80/index.php?option=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/sites/default/files/styles/130_140/public/0001.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/haltdos.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/IZCKiran-Zachariah-VP-Digital-Security-Subex.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://blogs.dsci.in/wp-content/plugins/buddypress/bp-core/css/admin-bar.min.css?ver=FUZZ,SAFE,Low,Static file extension detected (css)
https://ccoe.dsci.in/wp-content/plugins/elementor-pro/assets/js/preloaded-elements-handlers.min.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://blogs.dsci.in/wp-content/plugins/sidebar-login/assets/js/sidebar-login.min.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://awards.dsci.in/survey/api/v1/public/livesurveys/9XdzYI/images/NjAxNzIyNzMtMThkOS00N2NiLTg1NGYtMDM1N2Y1YzQ0ZmNh/web/download/image?isoriginalfile=FUZZ,SAFE,Low,Path is in safe directory: /public/
https://www.dsci.in/sites/default/files/styles/thumbnail/public/aniket-kulkarni.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/130_140/public/CRED_(FinTech_company)_logo_0.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/blogs/wp-admin/js/user-profile.min.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/sites/default/files/styles/timeline_event_388x260/public/v1_FINSEC2019-Website_Banner-11mar2019_0-min.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/130_140/public/gail.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/Payal-Malik.jpeg?itok=FUZZ,SAFE,Low,Static file extension detected (jpeg)
https://www.dsci.in/events/aiss-2018/prodcontent-o4mlunccwnbtnhr.stackpathdns.com/website/theme/9/css/app.min30d3.css?v=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/sites/default/files/styles/130_140/public/Preview_6.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/timeline_event_388x260/public/CrowdstrikeSession-v3.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/Amigo.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/timeline_event_388x260/public/test-thumb_3.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/secure-with-cloud/assets/css/themes/custom.css?v=FUZZ,SAFE,Low,Static file extension detected (css)
https://betain.dsci.in/misc/jquery.once.js?v=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/sites/default/files/minify/ajax.7.59.min.js?v=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/industry-development/assets/images/banner/research-home-banner.jpg?v=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/testimonial/0?page=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/sites/default/files/styles/130_140/public/Lucideus Logo.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/dpd-quiz/wp-content/plugins/user-registration/assets/js/frontend/jquery.validate.min.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/sectoral-privacy-project/wp-content/plugins/user-registration/assets/css/user-registration-smallscreen.css?ver=FUZZ,SAFE,Low,Static file extension detected (css)
http://www.dsci.in/file/30305/download?token=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/events/best-practices-meet-2020/wp-content/plugins/teampress/js/jquery.nicescroll.min5152.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
http://dsci.in:80/index.php?option=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/sites/default/files/styles/thumbnail/public/SecureWire.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/sunita-handa.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/dpd-quiz/wp-content/plugins/user-registration/assets/css/user-registration.css?ver=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/member-directory/U?sector_id=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://blogs.dsci.in/?cat=FUZZ,ERROR,Error,"Failed to connect: HTTPSConnectionPool(host='blogs.dsci.in', port=443): Max retries exceeded with url: /?cat=FUZZ (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000002398D742990>: Failed to resolve 'blogs.dsci.in' ([Errno 11001] getaddrinfo failed)""))"
https://www.dsci.in/secure-with-cloud/assets/vendors/font-awesome/fonts/fontawesome-webfont.woff2?v=FUZZ,SAFE,Low,Static file extension detected (woff2)
http://www.dsci.in/file/31896/download?token=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/sites/default/files/styles/thumbnail/public/Ashish-Gautam.jpeg?itok=FUZZ,SAFE,Low,Static file extension detected (jpeg)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/1122a.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/member-directory/O?page=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/sites/default/files/styles/130_140/public/Ziroh Labs Logo.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://ccoe.dsci.in/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/member-directory/C?sector_id=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/sites/default/files/styles/thumbnail/public/Vinayak_0.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/130_140/public/BOB_CMYK_logo.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/holistic-skill-l.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/timeline_event_388x260/public/test-thumb_1.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/timeline_event_388x260/public/web-banner_970x450-pixels_0-min.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/timeline_event_388x260/public/znet-acronis.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/canra.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
http://www.dsci.in/member-directory?page=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/sites/default/files/styles/130_140/public/UL_Mark.svg_.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/timeline_event_388x260/public/synosys-min.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/events/best-practices-meet-2020/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min6b25.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/sites/default/files/styles/130_140/public/Botman.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/event_small_160x108/public/rsa-conference-image_full-size.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/timeline_event_388x260/public/Website-min.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/Omega Logo.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://ccoe.dsci.in/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.min.css?ver=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/kotak.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/timeline_event_388x260/public/State-of-Data-Security-and-thumb.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/130_140/public/Capture mindtree.PNG?itok=FUZZ,SAFE,Low,Static file extension detected (png)
http://www.dsci.in:80/paper/2?page=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/member-directory/N?sector_id=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/sites/default/files/styles/thumbnail/public/Jagdish Mitra.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://ccoe.dsci.in/wp-content/plugins/email-download-link/inc/email-download-link.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
http://webmail.dsci.in:80/index.php/hi/राज्य/index.php?option=FUZZ,ERROR,Error,"Failed to connect: HTTPConnectionPool(host='webmail.dsci.in', port=80): Max retries exceeded with url: /index.php/hi/%E0%A4%B0%E0%A4%BE%E0%A4%9C%E0%A5%8D%E0%A4%AF/index.php?option=FUZZ (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000002398D563790>: Failed to resolve 'webmail.dsci.in' ([Errno 11001] getaddrinfo failed)""))"
https://www.dsci.in/sites/default/files/styles/130_140/public/bug-base.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/130_140/public/Pics Cut_2021106133013739.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://blogs.dsci.in/wp-login.php?action=FUZZ,ERROR,Error,"Failed to connect: HTTPSConnectionPool(host='blogs.dsci.in', port=443): Max retries exceeded with url: /wp-login.php?action=FUZZ (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000002398D553610>: Failed to resolve 'blogs.dsci.in' ([Errno 11001] getaddrinfo failed)""))"
https://www.dsci.in/events/aiss-2020/?utm_source=FUZZ,SAFE,Low,No obvious SQLi behavior detected
http://www.dsci.in/image_captcha?sid=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/sites/default/files/styles/thumbnail/public/babitha-b-p.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/Anirban.JPG?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/timeline_event_388x260/public/test-thumb_22.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/file/5298/download?token=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/blogs/wp-includes/js/underscore.min.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
http://www.dsci.in/threat/1?page=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/blogs/wp-content/themes/ribosome/css/font-awesome-4.7.0/fonts/fontawesome-webfont.woff?v=FUZZ,SAFE,Low,Static file extension detected (woff)
https://www.dsci.in/events/aiss-2022/?utm_campaign=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/sites/default/files/styles/130_140/public/C-Dot_0.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/member-directory/P?sector_id=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/sites/default/files/styles/thumbnail/public/Ujjivan.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/dsci drcbs logo.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/timeline_event_388x260/public/4th-Cyber-Crime-Awareness-Workshop-thumb.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/dummy_logo_5.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/130_140/public/ANZEN (2).jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/all/modules/contrib/jquery_update/js/jquery_update.js?v=FUZZ,SAFE,Low,Static file extension detected (js)
https://block.dsci.in/docs/b2bc07781fe6d26ea2a7aa80ac7880f2cabbc308a589849d17d9fb327492c4ab?trk=FUZZ,SAFE,Low,Path is in safe directory: /docs/
https://www.dsci.in/sites/default/files/styles/timeline_event_388x260/public/test-thumb_10.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/inderjeet-singh.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
http://dscimx01.dsci.in:80/index.php/hi/hindi-video/item/4441-चलती कार में महिला से गैंगरेप?page=FUZZ,ERROR,Error,"Failed to connect: HTTPConnectionPool(host='dscimx01.dsci.in', port=80): Max retries exceeded with url: /index.php/hi/hindi-video/item/4441-%E0%A4%9A%E0%A4%B2%E0%A4%A4%E0%A5%80%20%E0%A4%95%E0%A4%BE%E0%A4%B0%20%E0%A4%AE%E0%A5%87%E0%A4%82%20%E0%A4%AE%E0%A4%B9%E0%A4%BF%E0%A4%B2%E0%A4%BE%20%E0%A4%B8%E0%A5%87%20%E0%A4%97%E0%A5%88%E0%A4%82%E0%A4%97%E0%A4%B0%E0%A5%87%E0%A4%AA?page=FUZZ (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000002398D6ECE20>: Failed to resolve 'dscimx01.dsci.in' ([Errno 11001] getaddrinfo failed)""))"
https://www.dsci.in/sites/default/files/styles/thumbnail/public/Webp.net-resizeimage (1).png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/130_140/public/Vara Logo_0.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/rakesh-kumar-bhatnagar.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/dilip-panjwani.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/agnelo-dsouza.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/RS Panwar.JPG?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://block.dsci.in/docs/420fd55b43e4f1d86116c6210191d13fde50645ab2b78da609012032ddcd0261?trk=FUZZ,SAFE,Low,Path is in safe directory: /docs/
https://www.dsci.in/sites/default/files/styles/timeline_event_388x260/public/The Importance of Continuous Security Testing_2.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/130_140/public/ZNet-logo-dark-5k.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/130_140/public/JCV_LOGO_261x132_0.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/events/best-practices-meet-2020/wp-content/plugins/elementor/assets/lib/animations/animations.min562c.css?ver=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/sites/default/files/styles/timeline_event_388x260/public/Information-Security-Summit-2010_thumb.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/misc/autocomplete.js?v=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/events/finsec-conclave-2021/?utm_source=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/sites/default/files/styles/130_140/public/manage-smart-261x132.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/130_140/public/CloudNow-logo-final.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://ccoe.dsci.in/idcss-2024?utm_source=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/?q=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://blogs.dsci.in/?p=FUZZ,ERROR,Error,"Failed to connect: HTTPSConnectionPool(host='blogs.dsci.in', port=443): Max retries exceeded with url: /?p=FUZZ (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000002398D553390>: Failed to resolve 'blogs.dsci.in' ([Errno 11001] getaddrinfo failed)""))"
http://www.dsci.in/taxonomypage/778?trk=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/industry-development/assets/css/responsive.css?v=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/register/user?type=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://ccoe.dsci.in/wp-content/themes/ryse/assets/js/jquery.nicescroll.min.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/sites/default/files/styles/130_140/public/cdrpl 340 156 logo png.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/KSrAgnidipta Sarkar.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/all/modules/contrib/jquery_update/replace/ui/ui/minified/jquery.ui.core.min.js?v=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/sites/default/files/styles/130_140/public/IIFL Logo.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/world-vision.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/130_140/public/dummy_logo_3.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://ccoe.dsci.in/core/assets/c74922f03e/assets/fonts/elusiveicons-webfont.eot?v=FUZZ,SAFE,Low,Static file extension detected (eot)
https://www.dsci.in/sites/default/files/styles/130_140/public/IGL Logo.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/cbt/Data_Privacy/?token=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://event-assets.dsci.in/bpm/assets/js/cdemo.js?v=FUZZ,SAFE,Low,Static file extension detected (js)
https://blogs.dsci.in/wp-content/themes/ribosome/js/navigation.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/industry-development/assets/fonts/fontawesome-webfont.woff?v=FUZZ,SAFE,Low,Static file extension detected (woff)
https://ccoe.dsci.in/wp-content/plugins/elementor/assets/css/frontend.min.css?ver=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/icici_prulife.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/events/finsec-conclave-2018/css/compressed.min659a.css?v=FUZZ,SAFE,Low,Static file extension detected (css)
http://www.dsci.in:80/events/list/07-22-2011?loc=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/sites/default/files/styles/latest_event_780x535/public/dsci3_1.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/dhananjay-khanna.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://ccoe.dsci.in/wp-content/plugins/elementor/assets/lib/share-link/share-link.min.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/D3AAndy Young.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/events/aiss-2016/fonts/font-awesome.mind28d.css?v=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/agnelo-dsouza.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/minify/jquery.ui.core.min.1.10.2.min.js?v=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/events/best-practices-meet-2020/wp-content/plugins/contact-form-7/includes/js/scripts38c6.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/events/best-practices-meet-2020/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe.min0235.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/sites/default/files/styles/130_140/public/dummy_logo_2.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/130_140/public/Logo.PNG?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://event-assets.dsci.in/bpm/assets/css/style.css?v=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/sectoral-privacy-project/wp-includes/css/classic-themes.min.css?ver=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/backend/api/v1/corporate-member?_format=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://ccoe.dsci.in/wp-content/plugins/ele-custom-skin/assets/css/ecs-style.css?ver=FUZZ,SAFE,Low,Static file extension detected (css)
https://blogs.dsci.in/wp-content/themes/ribosome/css/font-awesome-4.4.0/fonts/fontawesome-webfont.eot?v=FUZZ,SAFE,Low,Static file extension detected (eot)
https://www.dsci.in/sectoral-privacy-project/wp-content/themes/twenty-twenty-one-child/style.css?ver=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/sites/default/files/minify/jquery.cookie.67fb34f6a866c40d0570.min.js?v=FUZZ,SAFE,Low,Static file extension detected (js)
https://blogs.dsci.in/wp-content/plugins/mailchimp-for-wp/assets/js/forms-api.min.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/blogs/wp-json/oembed/1.0/embed?url=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://awards.dsci.in/survey/api/v1/public/livesurveys/9XdzYI/images/M2MwMjYwMmQtNzllYi00MTNlLTk2ZjMtNGM4ZjExMzE4Y2Vi/web/download/image?isoriginalfile=FUZZ,SAFE,Low,Path is in safe directory: /public/
https://www.dsci.in/sites/default/files/minify/jquery.once.1.2.min.js?v=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/events/best-practices-meet-2020/wp-content/plugins/popup-anything-on-click/assets/js/custombox.legacy.min93f6.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/harish-sureddy.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/timeline_event_388x260/public/ThreatIntelligenceLandscape.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
http://www.dsci.in:80/index.php?view=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/sites/default/files/styles/timeline_event_388x260/public/test-thumb_13.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/previous_issue_250x335/public/DSCI-Annual-Report-Data-2010-11.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/130_140/public/NI-India.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/blogs/wp-includes/js/dist/hooks.min.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/vijay-bank.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/130_140/public/Logo1.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/latest_event_780x535/public/rsa-conference-image_full-size.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/ivana-bartoletti.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/amit-dhawan.jpeg?itok=FUZZ,SAFE,Low,Static file extension detected (jpeg)
https://www.dsci.in/sites/default/files/styles/130_140/public/hdfc_5.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/events/best-practices-meet-2020/wp-content/plugins/popup-anything-on-click/assets/css/popupaoc-public-style93f6.css?ver=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/member-directory/S?page=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/sites/default/files/styles/thumbnail/public/ASHUTOSH JAIN.jpeg?itok=FUZZ,SAFE,Low,Static file extension detected (jpeg)
https://www.dsci.in/sites/default/files/styles/130_140/public/Webp.net-resizeimage (1).png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/timeline_event_388x260/public/test-thumb_14.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/faruk-kazi.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/blogs/wp-content/themes/ribosome/css/font-awesome-4.7.0/fonts/fontawesome-webfont.eot?v=FUZZ,SAFE,Low,Static file extension detected (eot)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/charles-gillman.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://blogs.dsci.in/wp-admin/css/login.min.css?ver=FUZZ,SAFE,Low,Static file extension detected (css)
https://ccoe.dsci.in/wp-includes/js/jquery/ui/core.min.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://blogs.dsci.in/wp-content/themes/ribosome/css/font-awesome-4.7.0/fonts/fontawesome-webfont.svg?v=FUZZ,SAFE,Low,Static file extension detected (svg)
https://www.dsci.in/sectoral-privacy-project/wp-content/plugins/ninja-forms-multi-part/assets/css/display-opinions-light.css?ver=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/A-R-Ganesh-ICICI-Bank.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/130_140/public/Full logo colour.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://blogs.dsci.in/wp-content/themes/ribosome/js/ribosome-toggle-search.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
http://podcast.dsci.in/pb-assets/handle/share.js?v=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/sites/default/files/styles/130_140/public/Sodexo Logo.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/130_140/public/LogoMedtrail300x300.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/130_140/public/261-132-Logo_0.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/previous_issue_250x335/public/DSCI-Annual-Report-Data-2009-10.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/Unleash_logo_eps.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/latest_event_780x535/public/New Web AISS16_0.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/timeline_event_388x260/public/indocanda.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/events/aiss-2022/?utm_source=FUZZ,SAFE,Low,No obvious SQLi behavior detected
